text,label
die die already giving anxiety,-1
watching trailer never confident steve dustin fine johnathan getting smoked,1
please netflix neeeed dustin,1
love dark tower imagery floating door. duffer stephen king fan life,1
"stranger thing die, die titanic jump, jump",0
ready.,1
oh boy.i remember cute 80 nostalgia trip kid figuring mystery imaginations.when go full fast furious endgame avenger nancy wheeler killing military personnel,0
people make trailer get awards. really cool,1
mille bobby brown look aged,-1
yeahhhhhh.... waiting thiss trailer every second,1
well wonderful way wake,1
waiting,0
youh die diee,-1
"die, die.",0
die die .....,-1
"plot dies, special effect live.",0
not ready steves death,-1
"059 robin,dustin,lucas,will,nancy okay but dustin steve right , steve die ?",0
136 die...i die,-1
im sure peacemaker somewhere bush watching kid go door 025 ..,0
"oh, im excited nervous equal measure!",1
still hope vecna dy mindflayer using host. miss kinda lovecraftian but still loving show.,1
nancy upgrade shotgun m16? made year!,1
netflix.. die subscription die,-1
"die, die.",-1
christmas finally set this!! damn!,1
choo choo!! aboard hype train!,1
dimension dooralways love dd reference,1
please im not ready!!!!,-1
die die???? im sorry???,-1
light look like,0
die die gonna make episode vanishing duffer brother,0
but dustin might cooked.,0
1 hour ago ppllllll,0
happened mike hair look chopped 3,-1
136 none gonna talk fact steve literally dressed eddie ??,0
die die,-1
touch single strand hair robin head hearing duffer brothers.,0
goosebump cant wait!!!!!steve please dont die,1
holy shit,-1
legend watched 1 hour,0
"scene jonathan hugging kid wont volume.. maybe hug final battle. thats case, thing not looking good nancy joyce, cuz jonathan literally cry hugging will.",-1
think jonathanan die mark prediction,-1
die die? no dont think buddy,0
whooooowhooooo... cant wait,1
1 hr,0
going ..,0
nobody better die thats im saying,-1
105 dont touch vickie,0
sobbing watching trailer oh god done,-1
,-1
"really miss mindflayer villain..shouldve main villain terrifying, mysterious powerful ...instead got telekinetic groot boi ..",-1
"steveyou die, die.dustinyou die, die.me two die, die",-1
swear dustan steve die im rioting,-1
106 robin cooked...,0
136whyyy netflix whyy duffer brothers???,0
hugs!,1
nancy badass!!!!,1
im not ready,-1
die die got . masterpiece trailer !!,1
"mean die, die mean die, die!what freaking kate bush mean die, die",-1
nobody hospital surviving coming alive,-1
lessss gooo,1
dustin an steve ar cooked bro,1
dont die,-1
"die, die.will dies.",-1
final battle coming,0
watched less 3 hour come hereeee!!,1
sling bladed soldier hallway,0
die dieme uh here alternate suggestion... neither die?!,-1
"1 hour watching this, idk tell but age since released started 2019 yeah end great journey mark",1
first comment indiana fan,0
hope steve life,0
"whole time, everything assumed upside deadly wrong , mindblowingi certainly cannot wait till christmas.",1
"die, die.disapproved!",-1
cant wait rightside,1
"die, die.if happens,the vanishing duffer brother happen",-1
hype real!!!!!,1
nancy pew pew pew!fcking epic!!!,-1
thought going soldier season!!!,0
thats day !!! welcome derry end stranger thing trailer go air ... damn,0
daaaaaaaaang good,1
"am, 61 yr old diehard stranger thing fan ready!!",1
die die,-1
im scared holly omg... seems like mr. whatsit found max .!,-1
im early !!! yay!!!,1
"alright, im calling it. r.i.p.",0
"die, dieso either live traumatized",-1
one hour,0
steve die die,-1
,1
nancy walk em wheeler!!!,0
"steve dustin backkkkk, die, die",0
die,1
132 !,0
not vecna turning sarah kerrigan,0
"die, die hell nah",-1
hype feel infinity war level,0
crying. dustin steve must make,0
"steve die, die dustin die, die dont die!!!",0
"054 excuse me, nancy??!!! omggg",0
053 nancy freedom wheeler,0
steve died die,-1
go super gayan?,0
die diestranger thing fan assemble duffer brother coming u,-1
"die, dieplease dont, cant cry especially much cried eddie died",-1
great choice music,1
christmas gonna peak,1
ohmygod,-1
"anybody gonna talk vicky swear dies, im gonna cry girl robin",-1
steve dustin alive please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please,0
mind flayers finally incoming,0
gutter dhandha,0
die dieguys think cooked,0
"die,i die.nooooo no no swear goonoo sue u guy please nooooooo",-1
die die!! steve harrington dustin hendersonwe cant let happen!!,-1
aahhhhhhhh,0
going peak,1
vibe felt mike eleven,-1
new edit coming,0
10 day away,1
omgggggggggggg,0
vickie dyinggggg,-1
136 140 yall gonna die,-1
"033 dustin steve look thing them, dont light look kind like deadlight it??? youve watched movie youd maybe relate",0
"final battle, eleven verge defeated vecnas army. moment, radio crackle life words, left. countless portal open, behind eleven appear justice league dc universe, earthrealm defender mortal kombat universe, rick morty, harry potter, even legendary godzillaalong many character netflix warner bros.",0
"volume 2 episode 5, 6, 7.yes!",1
omg,1
no los maten dustin steve pls,0
netflex,0
scene henry switching back forth sick. cant wait!!,1
kinda giving dark energy volume 2 electric dark ball thing.,0
really hope doesnt die gang,0
im scared,-1
nancy shooter,0
reason im waiting christmas year.,1
im,0
"die, die",-1
editor tiktok made chapter 1 edit upside song goin insane rn,0
intense oh god,1
vol 1 playing?,0
endgame,-1
nancy not getting popped military far fetched thing trailer,-1
"die, die no button !!!",-1
hyped,1
vote steve dustin alive volume 2,0
"die, die like hell no nobody dy",-1
024 introduced anywhere door?,0
uffff!cant wait !,1
damnn..,-1
oh godddddddddddd,-1
steve dustin die riot,-1
peak,0
"cant breathe!!!!!!!!!!i seriously cannot breathe,!!!!!!!!",-1
1 january 2026 end era,-1
1 hour release,0
nah stop it..what mean dead wrong,-1
"steve dustin die, die.... dont die plzz!!!",0
omfg im actually going crazy,1
whats plan thanksgiving?stranger thingschristmas?stranger thingswhat new yeastranger thing,0
nancy walk em wheeler,0
vicky no,0
everyone slayingggggggggggggbuutt pray no one d1e expect vecnaa,1
definitely not ai fan made lol time new trailer,0
amazing!,1
,0
mokka commentary fan assemble,0
"die, die",-1
series finale separatedoes mean gonna long season 4 finale?otherwise shouldve included,-1
hust wooe ahsvdneisoosxjcbdjsks,0
"die , die nah",-1
"136 die,i die no,if two die, ill die",-1
f christmas im staying home watch,0
025 doraemon anywhere door,0
next level,0
"die, die",-1
no steve no dustin none die,0
tu emaw thih vaih chuan chak dawnlo awww,-1
byler endgame!,1
wheres lucas brooo gonna diee,-1
055 nancy going toe toe military insane! shes come long way,0
"die, diesteve stfu die imma die frrrrrr",-1
let seee,0
wefjwgijigjie steve dustin hfwjigjjijigjijig no bad feeling,-1
"steve die, diedustin die, dieme die, sure die!!!!",-1
max holly escaping bingo card,0
steve harrington die never forgive sir !,-1
waiting el kaki team,1
better not die mannnnn,-1
wtf really goosebump,1
"stranger thing dropped right time! welcome derry finale last night, trailer volume 2 dropped right time",1
"hi production team, head upif dustin steve die, im billing next 5 year therapy.xoxooo",0
nancy frickin cooollll,-1
029 guess eddie come back kas......,0
"136 die, die",-1
"hey guys, about, uh, like, nobody die?",0
let gooo,1
"die, diebetter guy dont die save duffer",-1
nancy sarah connor really work,1
either steve dustin mark word,0
watching million view gang,0
hail king steve,1
"two dies, die!!",-1
shoot second thought barb. forgot. actually robin girlfriend.,0
time new blockbuster,1
keep hand dusty bun stevie poo,0
"die, die, fuckin die",-1
first part really not good,-1
anyone else got goosebump watching promo cant wait,1
cant wait also dustin please dont die,1
10day go,1
148 tranger thing,0
die die,-1
finally steve dustins duo back!!!!!!!,1
"youre within hour, gather let discus peak",0
ending better not screw u like throne did.,-1
"watched video less two hour released, assemble here.....",0
wowzers,1
030 maybe theyll find peacemaker bc salvation,0
christmas not going happy,-1
last episode theatre u see theatre gonna turn monkey may buliding collapse tear,-1
"istg dustin steve die, im smashing christmas present",-1
see 500 byler hint trailer.,0
031 look like aetherreality stone thor dark world,0
one kinda worried vickie?? imagine would happen robin dy,-1
wheres delightful derek??,0
gonna rewatching come out!!,1
many finale happening time,-1
"trailer first act, even now, stand not watching trailer",-1
im shocked,1
". ? , , . .",0
ok didnt see use power,0
omggg,0
018 gave chillss,1
136 oh damn no,-1
wtf damn cool,1
finn said dustin dy interview meaning doesnt actually die steve doesnt die either !!! pls dont die seriously,0
tuff,-1
wasnt hyped long since endgame,-1
omg,0
rip duffer,0
"die, die",-1
141 die die mean no one die,-1
nancy classic form screamed 054,1
136 die dieme absolutely fking not,-1
hope nobody dy,-1
"must say that, missed eddie munson",-1
ive always found strange angstrom levy higher priority get revenge mark original sinister mark killed son.,-1
"fact trailer upbeat soundtrack give hope, although know im delusional.",1
"die, die cooked.",-1
"hour yes die, die oh hell no",-1
think turned demogorgon,-1
meu deus lana logoo,0
"no die die line telling say sayboth please dont die,",0
"no way say die, die",-1
broo upside even more!! crazyass duffer,1
nancy get gun better run,0
"die, die. steve dustin going together going ruin",-1
swear u lay finger steve harrington....i swear....,-1
im screaming hasnt even started yet,-1
not hair dusty buns!!!,-1
vecna.s face look lit deference isnt?,1
murray become spirit animal,0
omg cant wait gonna epic,1
robin girlfriend best friend die seems,0
die. die.,-1
136 hell naw dont think so!!,-1
"die, die meaaannnn?????",-1
got goosebumps.... damnn excited,1
duffer brothers!! cannot touch steve dustin!! please no! no! no! anyone die??? totally okay alive please!!!!,-1
anyone watching tamilnadu,1
feeling im gonna cry bad,-1
robin getting killed trying save vicky noooo plss,-1
holyy peakkk,0
full line die diewe die netfllix subscription die,-1
"die, die no fking dying please",-1
duffer brother ruin christmas,-1
good guy im excited. know max come back doesnt rage.,1
cant wait volume 2 gonna epic trailer good,1
many episode eeleased?,0
"need know shocking thing trailor robbin making voltage season 5 episode 1 climb tower. means?......who noticed like please. steve jonathan climbed , time steve climb shadow monster also climb.",0
"steve die, diedustin die, die.me either die, duffer die.!",-1
vickie going dai,0
knew kali gonna season fiveeee,0
cant wait,1
im noticing every character get good amount screen time trailer except joyce. could mean get sidelined killed early part 2? trying hide happens her?,0
im scared,-1
steve x dustin lfg!!! dont die! please!,-1
"die, die, no one dies?",0
next stranger thing 5 volume 3 trailer netflix,0
wheres mind flayer?,0
know happen next year world entertainment things. enjoy show thought going one done thing netflix. become amazing thing not covid strike stop. cant wait see ends.,1
not single byler scene someone please hold !,-1
yeah im still not paying netflix. nice try though.,-1
prop whoever edited trailer music bullets. reminds punisher trailer,0
"hero watched video less four hour released, gather",0
1hr ago,0
steve dustin better not die. dont give sh anyone else.,-1
gooooosebumps,-1
40 min ago sa,0
yeah man back,1
054 nancy look like rambo,0
going epic!,1
steve dustin back!!!!!!!!!!!!!,1
peacemaker reference,0
sooo psyched!,1
many special effect want distract bad storyline?yes ! ! !,0
dear netflix duffer brothersif anything happens dustin...you see nightmare,-1
steves die,0
im glad im within 1 hour .,1
picture music,1
cant wait...,1
134 thats robin. oh dont duffer brother,-1
dont show weak frightened human . power better embrace .. love 004,1
mc bro ? please make detail video bro,0
gonna die happily ever,0
insaneeeee,0
dis gonna b peak,0
ive never excited,1
mind flayer?,0
"holy mother god, final tomorrow literally watching",0
outttt,-1
trailer!!!,1
cant wait,1
absolute cinema,0
look epic,1
"swear duffer brother haunt guy dustin steve die, like nooooooo shaylass",-1
one thing miss stranger thing good stranger thing trailer,-1
die die,-1
,0
excited this!!!!,1
1h agoo dude,0
nancy walkemdown wheller back boy,1
yes,0
netflix im begging u pls bring last episode theatre india,1
"really think kali going pissed eleven left her, hope help.....",-1
"william, youre going help me, one last time.",1
volume 2 going epppic,1
damn sure steve,0
dang dang danggg,-1
tamil trailer pleaseee,0
vecna fail,-1
"136steve dustin die, die.",-1
give tamil dub pls pls pls pls pls pls pls pls pls pls,-1
got run,0
die die shit...,-1
oh god dont guy release nowfeels like ive waiting age,-1
die diewell.. go two favorite character,0
end beginning??,-1
yes dustin steve back,1
"die, diewrap up! duffer brother crash out. dustin lost steve, would legitimately 13th reason",-1
no word,-1
greatest show time,1
dont dare touch steve dustin!,-1
spoiler hornswoggle main villain,0
not ready happen!!!!,-1
rip steve dustin,-1
omggg soooo excitedfffd,1
man major upside twist coming!!!,0
oooo,0
"die, die definitely steve helping dustin get past happened eddie. maybe dustin feel guilty there.",0
"steve , u die dustin die, dieme weall die guy die first one duffer brother theyll",-1
050 nancy smoke em wheeler like bitch cooked half vecna!!! think stand chance,-1
028 anywhere door??,0
nacy firing gun giving red dawn vibe,0
hope steve lives!,1
die die might die,-1
cant wait,1
.,0
hell feel jonathan gonna die,-1
diei dienoo ill delete netflix,-1
040 kali?,0
"no neither them, neither.",-1
"theory dump 1. steve dustin safe. narratively, anchor removing either would collapse emotional core group late story. 2. redblue shockwave isnt visual flair. resembles anaglyph effect, implying two reality occupying space upside phasing right side rather fully replacing it. 3. robyns love interest appears direct demogorgon encounter, may intentional. show often us firstcontact moment establish stake catalyze character choices. 4. 8 11 1 20. number matters. dd terms, natural 20 isnt success,its fate intervening. could signal turning point probability break kid favor. 5. portal steve dustin witness doesnt behave like previous gates. structure suggests either temporal displacement access dimension x potentially true origin space numbered children, possibly linked camazotzlike mythos. 6. vecna increasingly framed less final bos corrupted champion. visual language pacing suggest vaderstyle arc, not absolution, but choice end shift outcome.this season feel less defeating evil reconciling fractured realities.",0
"steveyou die,i die dustin die,i die die,i die",-1
oh care,-1
,0
,1
053 oh nancy badass,1
nancy firing military doesnt seems right.,-1
nobody die please,-1
thank lord byler not happening,0
look amazing. cant wait. gonna spectacular. still hope ending survives.,1
guy think everyone kali probably going die prediction,-1
one hour,1
",,avengers endgame ahh trailer",0
talk christmas gift,0
,1
cant wait,1
trailer made hit hype level havent hit since infinity warendgame,1
118 robin hospital save vickie!,0
sad think possibly last stranger thing trailer ever,-1
aaaaa im excited,1
die die. im gonna cry,-1
ok,0
106 vickie no,0
whoever watched atleast twicegather here!,0
trailer made anxious,-1
please spare boi derek,0
nancy dy im done... prediction steve hopper die together,-1
"die,i die die,you dont die!",-1
,1
"die, dieyou better not die",-1
im scared,-1
excited type feeling shall put .,1
love god thank much this.,1
hero watch hour gathere,0
mokka commentry,1
please dont die you!!!!!,-1
yo,0
isnt enough need rest season now!!,-1
"so, deadlight inside upside down?",0
"die, die. duffer knew cooking",-1
season 1 brillant unique story.season 5 special effect generic marvel superheroes.,1
"no die , die please!!!!",-1
"impatiently waiting new rockstars dissect trailer need answer duffer brothers, steve dustin dont make count day",0
120 mr whatsit 001 vecna whatsit good version henry. damn!!!!,1
best birthday gift,1
die die no one die!,-1
26 ka exam h,-1
got goosebump,1
think heart going break christmas..some faves,-1
"die, dievanishing duffer brother soon.",-1
please dustin steve dont die,0
g,0
"oh dude, ah ahhhhh! okay, ready. repetition die die please no robin, dustin murray van?? apparently maybe whole party. plot twist, using powers!! plus suspicious avoidance ep 7byler basement gate looking plausible call crazy but im ready! guy hyped! im excited see performance, amazing cinematography, not justbut also!",1
039 excited see full potential vecna.,1
yassssss finally,1
think everyone get know max brought stuff cave decorated living room,0
genuinely feel like steves gonna die,-1
"die, die.steve s3 quote. die, die... inside.",-1
"die, dieyou die, dieno dont dare die.",-1
thats called pure goosebump trailer,1
plss dont die,-1
oooooooooooooooooooomg.,-1
f use theme music epic trailer fking npc background music,-1
steve die netfix die,-1
steve harrington fcking try something,0
wont able forgive duffer brother dustinsteve killed,-1
"time new world counting days, minutes, second",1
ive never massive avalanche goosebump life. gonna unbelievably surreal!!,1
"idea spinoff, vecna try beat peo allegation court",0
steve dy people india dy,-1
jamie vecnahenry delight eyes. magnificent actor.,1
"bro , really hope get season . would mad new season would come next year . take much time make bro",-1
avenger endgame dj vu,0
nancy wheeler woman,0
dont let anything happen dustin harrington bro please,-1
"cant believe eyes, tv show level epic. amazed got monarch, but mind blown stranger things.",1
not end journey,-1
"die, die im not ready",-1
"steve die, die! dustin die, die!me hell no! not happpening!",-1
cannot wait,1
dont die,-1
"please ,i pray steve dustin dont die",0
steveyou die die dustin die dieme netflix subscription also die,-1
"background music quote die, die damn got",-1
"109 dont know whats side this, but stand even chance surviving it... need team .hello?? guys?? s4 byler callbackparallel??",0
soo firee,0
die die pack,-1
"hero watched video less four hour released, gather",0
"steve die, diedustin die, dieme die, die 136",-1
neeed stancy.,-1
"steve dustin die... cocreate season6, three volumes. first vanishing duffer brothers. fall netflix. third volume mercy",0
"die, die",-1
"die, die dustin stevetwo thing first, fear second, kind remind avenger endgame whatever take",-1
im really worried..,-1
long robin survives bru,0
watching 59th minute uploading,0
"fkn insane, im hyped volume 2",1
134 episode shockjock,0
"die, die.chill",-1
"wise!will goat!hell yeahhh, byers!!!!!!!",1
neither better die netflix,-1
die die,-1
im suing netflix dustin steve die,-1
24hrs gang,0
"hero watched video less four hour released, gather",0
look like teeth around vecna end?,0
wheres johnathannnnn,0
050 still shooting gang literally whole armada wiped monsters?,-1
avenger infinity warendgame ahh trailer,0
"die, dieme ill cry",-1
"die, diethe season 3 callback but cost cant die",-1
que emocin por dios!!!!!!se erizo la piel,1
youre evil company suck making tv.,-1
tamil dubbed pls,0
who less hour,1
"hero watched video less four hour released, gather",0
"rewatched seasons, pls cant wait anymore but dont want show end",-1
omg hell yea,1
randomly came across searching mma fight,0
monster based dungeon dragon character getting 3 headed dragonor 3 headed flying demigorgan,0
damn,-1
someone comment got 1000 reply 2 hrs... crazyyy bruhhh,1
ho god !!!!!,1
christmas would great,1
death steve might not happen early but finale popular character stranger thing dy early 5th 6th ep might affect view,0
goosebump goosebump goosebump !!!!!!,1
peak,0
omg,0
holy dustin steve back!!! amazing trailer,1
"die, die. glimpse season 6 episode 1 vanishing duffer brother",0
"not ready this, but also, are!!! dangggg!!!!",1
brooooooo,0
oh god dsbsbsbsbsbsbdbsbdbbdbsbsbss let gooo,1
dustin better not die dy die.,-1
look bat swarm pin middle bright light. killed bats? ediie. eddie bright light!!,0
wanted omggshgsh,1
exitediam gonna cryy,1
soooo bad!! cant wait long,1
think nancy might die due gun shoot steve not die,-1
steve gonna die sure,-1
steve dustin,1
gosh nancy character sooo well done,1
die die,-1
need byler scene cmon,0
ho lee sheet,0
going fcking season.,1
random kid hawkins finally admits gay unlocks gaykinesisunforgettable moment v1,0
vickie gonna die. isnt it?,-1
"die, die hell nahhhh",-1
133 literally fried,-1
steve character gonna die,-1
goosebumps!,-1
wtf u mean u die die,-1
"die, die better not okay",-1
wheres erica goddamn sinclair,-1
dark series rereferences,0
nancy new rambo !!!!,0
"die, diehell nooooooooooooooo",-1
waiting,0
"guys, think die, die back forth red herring. think someone completely unexpected going taken away u volume... hate say it, but might lucas.",-1
time,1
"not reuse die, die cant this!!",-1
nah fam yall better not die ill riot,-1
141 scene damn!,-1
not die die dont die,0
025doraemon???,0
raaaaahhhh,0
055 nancy amazing character!!!!! development amazing,1
love song choice,1
love song choice,1
"die, die duffer brother dont dare",-1
"die, die",-1
nancy wheeler giving sarah connor vibe exquisite,1
supposed stranger thing,-1
fire!!!,1
love og steve dustin combo fan,1
long awaited finale,0
tf die die,-1
die die!!!! man noooh please dont dieee,-1
tiiiiiiimmmeee,0
love song choice,1
eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,1
holy shit,0
"either dustin steve dies, war begin",-1
,-1
noooooo steve dustin,-1
lmao diana ross upside playing character face absolute havoc,-1
hollyy 7 year old? netflix error,-1
,0
hell yaaahh button,0
holy smoke,1
omg.....,0
upside,1
not die die,-1
vanishing duffer brother gonna happen sure,0
oh shit firee,-1
feel like didnt show much make great sacrifice end.,0
"tiba bangettt sepanjang nonton trailer ini cuman hah hoh hah hoh... spoiler plotwist nya dar der dor bgt, speechless",-1
everyone talking steve dustin but demodog robin gf.,0
"die, die. no please no",-1
im hyped bro,1
0032nd 0042 dat dragon roar heard one,0
"die, die?!!!duffers die!!",-1
"yeah, eleven gonna cooked vecna",0
"die , die",-1
"136if reference s3 foreshadowing death, die",-1
die die no,-1
cant wait anymore thiss,1
"steve die, diedustin die, dieme screen noooooooooooooooooooooo",-1
volume 2 trailer wasnt necessary but soo awesome!!!,1
time help im scared,-1
swear steve dies.,-1
"die , die die",-1
who going die anyway? robin girlfriend hospital steve dustin radio tower jonathan although likely unlikely tape ring play role joyce finally release beast like rocky lost adrian,0
"die, dieyou better not die",-1
"notion! neither steve dusty bun better not die! 10 long annoying day left till see everyones fate! also, love nancy badass!",-1
kali el power trio putting vecna frfr,0
"die, die dont know fan also gonna die inside",-1
"swear one die saying die, die.. no one ready that, swear no one",-1
"yo hype, teh cast must excited see fan reaction!",1
no scene ???,0
"bold prediction mike, jonathan lucas die volume 2",-1
dont die please,-1
still missing good plot like season 1.the thing see special effect marvel superheroes.kinda sad stranger thing become.,-1
byler canon,0
song upside diana ross needed like,0
"completely underwhelming trailer, like vol 1 actually.",-1
"steve dies, show dy",-1
nancy walk em wheeler!,0
watched 1 time ??,0
"im ready kali return! going good, im excited it!",1
duffer brother please dont touch steve dustin gonna best gift christmas u,1
netflix really said remember fell love show.,1
"die, die...",-1
"let hope king steve dusty bun, make alive!",1
welcome derry cooked year,0
within 1 hour hahaha,0
right welcome derry,0
"die,i die please anything but",-1
ullivada,0
waiting masterpiece ending........,1
hello,0
dustin steve r back,1
"swear steve dy , gonna punch duffer hard teeth gonna fall",-1
"dear writers, die die dont need line irrelevant rest story, right ? right ????",-1
"please steve, dustin",0
damn,-1
hype crazy,1
yall keep looking trailer guess saw eddie literally saw eddie trailer pay attention. pay attention die. die look that. quote repeat pay attention.,-1
got two glorious king back die die literal chill,1
"chill, dont die",0
u dont realise much screamed dropped,0
"yoy die ,i die.......noooooooooooo",-1
end near. dont think u ready end....,-1
"die, die bro",-1
playing home theatre,0
1 million view,0
endgame feel like,1
"hero watched video less 10 hour released, gather",0
"steve die, diedustin die, dieme dont die",-1
"wdym die , die.dont touch steve dustin",-1
please dont touch steve dustin,-1
jonathan die sure,-1
,-1
omg,0
die die,1
wtf,-1
kaliiiiiiiiii,0
price yah,0
feel less like season like end era.,-1
omg thank dropping this!ive losing mind waiting vol. 2 lmfao,1
doesnt seem lot hotpot,-1
time,0
confirmed!! either steve dustin not going make,-1
"die, dieme none die else im gonna sue netflix",-1
ohh grit egg cheeseee not surviving,-1
1 earlyyy,0
mad max better survive,0
max portal holly bedroom,0
oh holy fck sense peak someone cooked hard sense best episode oh im ready give already,1
murray alive damn,-1
die die,-1
nooo not dustin steve,-1
algo le recuerda dark?,0
best birthday present ever netflix!,1
dont die,0
wont shouldnt die!!!,-1
"trailer mid series release, didnt end long ago. man trying milk much possible",-1
no no no no 136 pls dont,-1
damnnn robin gf going dead,-1
,1
watched hour two!!!,0
steve dressed like pimp,-1
steve backwards hat killer,-1
008 better not traitor,-1
steve dusten said die die show care one another,1
holy peak,0
"die, die sweet heartwarming call back s3 slap face people said ruined steve dustins bromance",1
no one die,-1
136 classic,0
"die , die dont think steve gonna let dustin die instead sacrifice",-1
really look like put four different show one single clip. stranger thing really genre think of.,1
die die please arent ready this..,-1
"upside bridge, bridge bruv",0
cant believe ending year best christmas present ever even though say gonna sad,1
kola mass,1
one watched less 5 hr released!!gather here!!!!,1
nancy full terminatorrambo mode!,1
"underwhelmed 5minute teaser volume 1. thought special effect seemed incomplete... but man, four episode awesome! worry laid rest. hyped volume 2!",1
we...are stranger thing,0
steveyou die diedusty bunyou die dieme no not cry,-1
mind flayers back!,0
saying kinda makesvme think live,0
gonna gas everyones gonna live arent they? damn it.,-1
omg iam hyperventilating,-1
hero watched video less 2 hour gather,0
nancy standing business per usual,0
dont die,-1
im not feeling guy . season seems rushed . could done another season. much going . there hardly buildup seriousness.,-1
mindflayer tiamut real villian,0
last production netflix didnt turned woke shit show. enjoy people,-1
"die, dienetflix die",-1
"exited but scared n worried steve,dustin",-1
anyone know who speaking 108,0
bitchin,-1
steve dustin vickie max kali,0
first hour released,0
"justin going die, reason everyone cry.",-1
holly wheeler finally saw vecna lol.,0
oh god volume 2 gonna super crazy,1
132 blud hopper?,-1
cant wait!!!! volume 2 best series almost here!!!,1
1 hour came gng,0
hell red orb??????,-1
time,0
hell yeah talking!!! gonna awesome!!!!!,1
"thanks spoilers, havent watched volume 1 know max get eye back thumbnail",0
"damn, probably shouldnt shown much.",-1
anywhere doorrrr,0
holy shit. upside not think dead wrong flipped upside its.... rightside up?,-1
finally bro,0
loveeeeeeee,1
definitely cool,1
bet 5 buck none main character die bluff,0
goat derek,-1
youre not ready volume 2...people die 25 dec..,-1
die die,-1
"die, dieif die duffer brother die",0
"die, die no thanks no please",-1
"many fan made trailers, really thought fake",0
go,1
die die good thing live,1
"die, die nobody dying",-1
steve fan da,0
hi,0
wtf no one die plsssss,-1
"anything happens steve dustin, ill delete netflix",-1
holy peak,0
"140 die, die",-1
nancy murray go hard cant wait duo!!,1
chills!,0
goosebumps!,1
bit odd innit 5,0
no one dying,0
"136 die, die.say lie",-1
"die, die. chapter 9 vanishing duffer brother",-1
"rushed see freaking trailer left die, die",-1
stave dustin die 100,-1
npc ahh comment section,0
120 cinematic scene.,1
noooooooo helllllll die die,-1
"die, die",-1
robin scene look like ep 7 comfort way describe.,1
ok,0
omg watch whole show without subtitle time pass fast,1
steve die die. no dont please ruin existence,-1
"136 duffer brothers, ready die!!!",-1
"die , dieumm.. hell no guy",-1
die die.no no nooooooooo,-1
mean everything upside wrong?,-1
steve die die,-1
nancyyyyy!!!!!!!,1
not dying repeat not dyinggggggggggggg,0
dustin steve anyone die definitely delete netflix.,-1
"136 major sacrificebut clueless timeenter, caroline",0
im ready,1
die die please dont say,-1
die diedont even think it.,-1
"die, die. noooo.... either dies, die.",-1
122 if...? holly never made,-1
"steve dies, die. life hands, netflix",0
"die, die get ready lifetime trauma guy",-1
"die, dieyea no .",-1
well well well!!!!!,1
"134 dont die, killing u word",-1
135 die die,-1
coolest shit ive seen,1
"die,i die hit different",-1
peak,1
die die ke?abeg no die ooh,-1
always count nancy glock. thats goat!!,1
"136 steve dustin die, die.the duffer bet.",0
,1
first thought also fake,-1
dont care anything want byler,1
"interview, finn said dustin gonna die dustin steve together, so, may refered steve gonna sacrifice life baby",-1
sorcerer,1
im ready cry december,1
135 scared most.....!!! die...i die! team steve harrington dustin henderson forever,0
much spectacleactionspecial effect distracting weak final plot look like.,-1
new year definitely gonna best one no one dy else r gonna find ugly cry new year,1
second part together seems like new season omg,1
soo gooood!!,1
113 seems steve dusty didnt die.,0
holly dies?,-1
bro steve not making,-1
bro steve dustin cooked,0
sooo better not die. max please wake vol 2. wow nancy!!,0
holy mother god.prayers begun steve,1
people watch without netflix subscription real straw hat !,0
going die? steve dustin,-1
yurrr,0
"die, not watching final",-1
eddiee,0
ok obscurus,0
peakin crazyyyyy,1
yes,0
hope kali wont disappoint time,1
"netflix remember accidently killed dustin steve no problem shoot vol 2 , dont not one harmed",-1
many crash murray survive?,-1
nobody die plz,-1
excited volume 2 love stranger thing,1
murray not dead !!,1
netflix bro peak,1
nobody going die netflix afraid consequence anything. everyone protected lvl 99 plot armour,-1
yoohoooooo,0
let goooooooooo!!!!!!,1
"2 shot robin, might wraps.",0
"welcome derry standar, show kind mediocre now.",-1
epic.,1
die die coming back peak,0
steve dustin... please dont die,-1
moment door reminded dark tower stephen king.,0
mind flayer doesnt make comeback im crashing ou,-1
man thats crazy,-1
nancy walk em wheeler,0
hope netflix doesnt cancel point lol,0
"die, dieyou die, dieboth dont die pls",-1
"138 look this.can anyone identify, 2? mind cant.also who falling at.. 141?",0
oh god im freaking out!!!!!!!!!!!!,-1
"mean die, die. want heart attack new year?",-1
watched 5 time row,1
way nancy firing gun omg,0
im going full oprah winfrey season. cant die cant die cant dieeverybody cant die!!!! except vecna mind flare.,0
upsidedown v inside,0
wow got goosebumps.,1
mike el forever,1
best series modern television. vibes. characters. soundtrack. ive waiting for.,1
moca commentry bro waiting,1
jonathan monologue oh back,1
