,comment_id,author,text,likes,published_at,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_label,roberta_label,pipeline_label
18400,Ugw8S81V4wMD1_mlmU54AaABAg,@ThomasC007,So excited let’s goooo,0,2025-12-15T14:01:12Z,0.0,0.527,0.473,0.4005,0.0025830459780991077,0.01683308184146881,0.980583906173706,positive,positive,positive
18401,UgyxGmTX0WgUfPo81ol4AaABAg,@Intersting_banking,"you die i diee 

hell  nahhh 😭😭😭😭😭😭😭😭😭😭😭😭😭😭",1,2025-12-15T14:01:11Z,0.68,0.32,0.0,-0.8591,0.900190532207489,0.08823362737894058,0.01157583948224783,negative,negative,negative
18402,Ugw7WVCk8Ih9kFulyjJ4AaABAg,@shalininarayan1910,I was so fed up with Google recommending fake AI trailers. And this time it's from Netflix itself 😭 finalyyyyyy,1,2025-12-15T14:01:10Z,0.154,0.846,0.0,-0.4767,0.965957522392273,0.030858533456921577,0.0031839848961681128,negative,negative,negative
18403,UgxfwZm0pkNKMGOfP6F4AaABAg,@agustdubaddu,HOLD TF UP,0,2025-12-15T14:01:10Z,0.0,1.0,0.0,0.0,0.5967645049095154,0.3377900719642639,0.06544545292854309,neutral,negative,positive
18404,UgxVSCvRqlLCa7VW6rd4AaABAg,@rastaclartttt,YES IT RELEASED,0,2025-12-15T14:01:10Z,0.0,0.426,0.574,0.4019,0.0035320234019309282,0.08332525938749313,0.9131428003311157,positive,positive,positive
18405,UgwJteQiVDu1ZulqAQh4AaABAg,@telemi7316,DON'T YOU DARE TO TOUCH VIKKIE,1,2025-12-15T14:01:08Z,0.0,1.0,0.0,0.0,0.7319029569625854,0.2527574598789215,0.015339515171945095,neutral,negative,positive
18406,UgxNMtmDmfTXy0G8Qb54AaABAg,@CClowncowboy,PLEASE KEEP STEVE AND DUSTIN ALIVE and ROBIN 😭,0,2025-12-15T14:01:08Z,0.0,0.485,0.515,0.7481,0.04687516763806343,0.4398554563522339,0.5132693648338318,positive,positive,positive
18407,UgzBftwvFcEkiOu0MoN4AaABAg,@lolakeoughan,oh this is gonna…..,0,2025-12-15T14:01:07Z,0.0,1.0,0.0,0.0,0.2994966506958008,0.6317728161811829,0.06873060017824173,neutral,neutral,positive
18408,Ugy6IkLfz6TmigecfkZ4AaABAg,@MattP-c9k,Max returns from the dead,0,2025-12-15T14:01:06Z,0.518,0.482,0.0,-0.6486,0.12596964836120605,0.7858331203460693,0.0881972387433052,negative,neutral,negative
18409,UgzMxxUxjk7i46te0ax4AaABAg,@lanrefagbeyiro6964,It's not over yet,0,2025-12-15T14:01:05Z,0.0,1.0,0.0,0.0,0.13710390031337738,0.6476672887802124,0.2152288407087326,neutral,neutral,negative
18410,UgxEWX0Ra7EzoALUu0N4AaABAg,@riseraids1381,Looks epic,0,2025-12-15T14:01:04Z,0.0,1.0,0.0,0.0,0.005634049419313669,0.07621124386787415,0.9181546568870544,neutral,positive,positive
18411,UgyOENH4yr7UFhplZ2l4AaABAg,@Jonathan_Collins,"If everything we knew was wrong, Christmas Day is about to flip the entire Stranger Things universe upside down.",31,2025-12-15T14:01:03Z,0.147,0.853,0.0,-0.4767,0.7873216271400452,0.19431822001934052,0.018360162153840065,negative,negative,negative
18412,Ugx2NDpNDkrlxAevNg54AaABAg,@venom9203,how I m supposed to wait 10 days?,0,2025-12-15T14:01:02Z,0.0,1.0,0.0,0.0,0.5847300887107849,0.4011366367340088,0.014133288525044918,neutral,negative,negative
18413,UgxDpqmQzgE9BigOuyh4AaABAg,@kutofu,Can't wait!!!! Hope volume 2 can be as good as volume 1,1,2025-12-15T14:01:02Z,0.166,0.553,0.281,0.3944,0.0014359093038365245,0.00629869569092989,0.9922654032707214,positive,positive,positive
18414,UgwtdtYhb9qnDTw_N3V4AaABAg,@donotsubscribe6597,Ficccckkkk,0,2025-12-15T14:01:02Z,0.0,1.0,0.0,0.0,0.39609262347221375,0.4539962112903595,0.14991115033626556,neutral,neutral,negative
18415,UgyfsMFNImgV_m7_peh4AaABAg,@JayMeister22,BEST CHRISTMAS GIFT EVER‼️🎄,0,2025-12-15T14:01:01Z,0.0,0.22,0.78,0.7964,0.001796774915419519,0.03584371879696846,0.9623595476150513,positive,positive,positive
18416,UgxjK4u-QplEPNU9htt4AaABAg,@Subrat-w4g,omg steve is so cooked,7,2025-12-15T14:00:57Z,0.0,1.0,0.0,0.0,0.050466153770685196,0.3732583224773407,0.5762755274772644,neutral,positive,positive
18417,UgzDxkD-B3I7u5a3G8x4AaABAg,@RikiJangir,Who will send the Duffer Brothers to hell if either Steve or Dustin dies?,1,2025-12-15T14:00:57Z,0.261,0.739,0.0,-0.6808,0.6792039275169373,0.3062440752983093,0.014552062377333641,negative,negative,negative
18418,UgwuVTNIVIqaWzXO0W94AaABAg,@dariolytten3854,MINDFLAYER POSSESES HIM 0:19,0,2025-12-15T14:00:56Z,0.0,1.0,0.0,0.0,0.06319732218980789,0.8687225580215454,0.0680801197886467,neutral,neutral,negative
18419,Ugz3DT6izRWXkmgE-YR4AaABAg,@LTKP11,LETS GOO! 🎉 get this comment to 2k likes and I will do a backflip 😮,1,2025-12-15T14:00:56Z,0.0,0.781,0.219,0.4753,0.0036412267945706844,0.12318498641252518,0.8731738328933716,positive,positive,negative
18420,Ugw3HvGsgGmDdN7NOHt4AaABAg,@emileekFolkDivinre6105,"You die, I die😭🙏🙏🙏🙏🙏",0,2025-12-15T14:00:56Z,0.661,0.339,0.0,-0.5994,0.6206859350204468,0.3157791793346405,0.0635349303483963,negative,negative,negative
18421,UgxsIGKFZWlGf-rMFfV4AaABAg,@xmonvision.826,"hollllly mother of gooood wwhat the f, what a top 1 series. Best final season all time",0,2025-12-15T14:00:55Z,0.0,0.684,0.316,0.7184,0.007321295328438282,0.02641972526907921,0.9662589430809021,positive,positive,positive
18422,UgyVnYgwLWTAELx6v6R4AaABAg,@ScreechBS,netflix turned my world upside down with dropping this,0,2025-12-15T14:00:53Z,0.0,1.0,0.0,0.0,0.913738489151001,0.076626718044281,0.009634871035814285,neutral,negative,negative
18423,UgwadnSk3mLP1ZoLabF4AaABAg,@Hussain-edits15,I was here!,0,2025-12-15T14:00:50Z,0.0,1.0,0.0,0.0,0.014842025004327297,0.3676866590976715,0.6174712777137756,neutral,positive,positive
18424,UgwbZopjGrHp3nW6DCJ4AaABAg,@CelesteCampaign,Vecna sort of reminds me Davy Jones from Pirates of the Caribbeans,0,2025-12-15T14:00:49Z,0.0,1.0,0.0,0.0,0.07871449738740921,0.8764796853065491,0.044805858284235,neutral,neutral,positive
18425,UgwJ9CTs_IUMJDxoaKd4AaABAg,@batman.superman-123,This is gonna be absolute banger fr🔥🔥🔥,0,2025-12-15T14:00:48Z,0.0,1.0,0.0,0.0,0.00802052952349186,0.05389276146888733,0.938086748123169,neutral,positive,positive
18426,Ugz4CsBRTA3SU_aFhFN4AaABAg,@mieshouselittle,The cinematography is a chef kiss,1,2025-12-15T14:00:48Z,0.0,0.588,0.412,0.4215,0.18563686311244965,0.5977683067321777,0.21659481525421143,positive,neutral,positive
18427,Ugzp3zUhrLsvvkeyTvh4AaABAg,@_sukuna_5050,"""You die, I die"" 
NO PLEASEEEE!!!!",0,2025-12-15T14:00:47Z,0.856,0.144,0.0,-0.917,0.8333401083946228,0.14356182515621185,0.023098044097423553,negative,negative,negative
18428,Ugz5MKjHAJMqPsfertF4AaABAg,@tyrellcrane200,Let's goooooo,0,2025-12-15T14:00:46Z,0.0,1.0,0.0,0.0,0.025772076100111008,0.29756873846054077,0.6766592264175415,neutral,positive,negative
18429,Ugxq2Jdbg0kKFHLnfx94AaABAg,@g4cha_gizmo,holy crap,0,2025-12-15T14:00:44Z,0.722,0.278,0.0,-0.3818,0.5763663649559021,0.3241318464279175,0.09950180351734161,negative,negative,negative
18430,Ugyte0Hl49VDoRkmCpN4AaABAg,@harshav61020,"Will then : 🤡🤡🤡🤡🤡🤡
Will now : 🗿🗿🗿🗿🗿🗿",0,2025-12-15T14:00:43Z,0.0,1.0,0.0,0.0,0.5872259736061096,0.3705465495586395,0.04222750663757324,neutral,negative,negative
18431,UgxN01Os84q-qkXPcJl4AaABAg,@drama_lover98,1:05  we know enzo date is a warning,113,2025-12-15T14:00:44Z,0.286,0.714,0.0,-0.34,0.13713230192661285,0.8157832026481628,0.047084543853998184,negative,neutral,negative
18432,UgwRuZZ3wmfaDio-7wd4AaABAg,@telemi7316,Not  Dustin and Steve season 3 reference 😭😭,18,2025-12-15T14:00:41Z,0.0,1.0,0.0,0.0,0.5496184229850769,0.4096406102180481,0.040740981698036194,neutral,negative,negative
18433,Ugxf0EFTbCJetDuG73d4AaABAg,@SoulReaperr-jw8yp,Mike in the upsidedown for the first time. OH YEAHHH🤐,0,2025-12-15T14:00:41Z,0.0,1.0,0.0,0.0,0.19574908912181854,0.5131145715713501,0.29113635420799255,neutral,neutral,negative
18434,UgyoCBLoVt8GBlD82HV4AaABAg,@Dontknowwhatmyusershouldbe,"Ted “Walk Em Down” Wheeler is going to SLIME out vecna in the finale, trust🔥🔥",1,2025-12-15T14:00:39Z,0.0,1.0,0.0,0.0,0.00677206227555871,0.24450838565826416,0.7487195134162903,neutral,positive,negative
18435,UgxzibRbRMm4HbhsN5h4AaABAg,@sirchaos420hehelol,hi,0,2025-12-15T14:00:39Z,0.0,1.0,0.0,0.0,0.20451171696186066,0.5521486401557922,0.2433396428823471,neutral,neutral,positive
18436,UgzWJPh4_0DO1vpOeiR4AaABAg,@SheikhAbT-l6x,"It looks like the first 4 episodes were just appetiser 
And now its time for main course 😃",0,2025-12-15T14:00:37Z,0.0,0.857,0.143,0.3612,0.01885760948061943,0.4469922184944153,0.5341501235961914,positive,positive,negative
18437,Ugwk36Kmn5VMvT5aGl54AaABAg,@mhmdqr3114,Have yall seen the disappointment in Mike's eyes when he is near eleven BYLER IS HAPPENING,1,2025-12-15T14:00:35Z,0.18,0.82,0.0,-0.5106,0.757656455039978,0.23294085264205933,0.009402754716575146,negative,negative,negative
18438,Ugx2Gr22RABpVNyZ-MV4AaABAg,@Nazar14118,Aaaaaah!!! So excitedddd!! 26th just come alreadyy❤❤😭,0,2025-12-15T14:00:34Z,0.0,1.0,0.0,0.0,0.0019138253992423415,0.006534038111567497,0.9915521144866943,neutral,positive,negative
18439,UgxUke7nxu0DbCNh6t94AaABAg,@pettyspeedypetty,will so cute,0,2025-12-15T14:00:31Z,0.0,0.378,0.622,0.5095,0.00326733966358006,0.041490234434604645,0.955242395401001,positive,positive,positive
18440,UgwvlHkPysIn6FUM_Yd4AaABAg,@NinjaProWrestling,YESSSSS,0,2025-12-15T14:00:31Z,0.0,1.0,0.0,0.0,0.011789162643253803,0.08846860378980637,0.8997422456741333,neutral,positive,positive
18441,UgwKzlhh-sTB_SRwBJt4AaABAg,@Cr7THEGOAT-siu1,11 mins ago I watched,0,2025-12-15T14:00:31Z,0.0,1.0,0.0,0.0,0.05068449303507805,0.891072690486908,0.05824281647801399,neutral,neutral,positive
18442,UgzwAn52sh3xqTDbC-N4AaABAg,@gustytom-m5t,everything will make sense about the upide down,0,2025-12-15T14:00:27Z,0.0,1.0,0.0,0.0,0.022148029878735542,0.47055327892303467,0.5072987079620361,neutral,positive,positive
18443,UgxUvr6iHK3c0Q1Wd2F4AaABAg,@KylleBejasafortunado,Im so excited,0,2025-12-15T14:00:27Z,0.0,0.426,0.574,0.4005,0.0019486460369080305,0.009463134221732616,0.9885882139205933,positive,positive,positive
18444,UgwZURvHHCcTSKUbY9R4AaABAg,@karanjudemathias1345,New Mission saving delightful Derek ✊️✊️ ✊️.,0,2025-12-15T14:00:27Z,0.0,0.612,0.388,0.5859,0.0024714411702007055,0.0917235016822815,0.9058050513267517,positive,positive,positive
18445,Ugw_zkmRQhRZ6bqkktR4AaABAg,@Lonleykidkian,First😂,0,2025-12-15T14:00:27Z,0.0,1.0,0.0,0.0,0.13874313235282898,0.5746588706970215,0.28659796714782715,neutral,neutral,negative
18446,Ugx5lfk1n3k8XeirCDp4AaABAg,@Zuki-1866,Woah Nacy going Sarah Connor 😂😂,0,2025-12-15T14:00:24Z,0.0,1.0,0.0,0.0,0.06253335624933243,0.6116131544113159,0.32585352659225464,neutral,neutral,negative
18447,UgxHh3zKKFrIjNJhx8x4AaABAg,@drillsertugurl4970,You die i die 😭🥹,0,2025-12-15T14:00:24Z,0.796,0.204,0.0,-0.8316,0.8932793736457825,0.09531697630882263,0.011403657495975494,negative,negative,negative
18448,UgwaWDmdC0s8JU60Gcl4AaABAg,@Nikhil-f5w2w,Legends who watched in in less than an hour like here!!!,1,2025-12-15T14:00:22Z,0.0,0.748,0.252,0.5229,0.01489331666380167,0.40921786427497864,0.5758888721466064,positive,positive,positive
18449,Ugzzfr614ei4H27d80F4AaABAg,@UchiziMsukwa,AM I THE ONLY ONE WHOSE GOING TO MISS VECNA'S AURA 😢,0,2025-12-15T14:00:22Z,0.151,0.849,0.0,-0.1531,0.832473874092102,0.15292403101921082,0.014602083712816238,negative,negative,negative
18450,UgxOrH3d6X4hxcIpWDR4AaABAg,@AviAuthorColorado,Dude they literally just confirmed Robins death with a single shot,0,2025-12-15T14:00:21Z,0.302,0.698,0.0,-0.5994,0.7214285135269165,0.26009130477905273,0.018480142578482628,negative,negative,negative
18451,Ugy_lXTgv6k3eojdGo94AaABAg,@loonersky,If Steve die then duffer's gonna suffer,1,2025-12-15T14:00:21Z,0.597,0.403,0.0,-0.8126,0.9100229740142822,0.08555172383785248,0.004425379913300276,negative,negative,negative
18452,UgwMYUKI7smCw9G8QeF4AaABAg,@JefflandShak,"i always love the urban, put together aesthetic of their like battle outfits, like steve's backwards cap this season, and robin's beret last season? necessary? no, but they're cool and fitness the character. Aside from the purely cosmetic parts i also love the practical, layered look they all take on, it feels like something uniquely ST, and like an evolution of the kids' masks and goggles from season 2",0,2025-12-15T14:00:19Z,0.041,0.669,0.291,0.9681,0.002837233943864703,0.01955254189670086,0.977610170841217,positive,positive,positive
18453,UgwZZ0hZdo1h7X3qFQ94AaABAg,@KylleBejasafortunado,"”IF YOU DIE I DIE” ”IF YOU DIE I DIE.” STOP WHEN IT COMES TO THEM I DON'T PLAY, IF ONE OF THEM DIES I AM SO GONNA CRASH OUT.",0,2025-12-15T14:00:19Z,0.417,0.583,0.0,-0.9327,0.9541605114936829,0.04028752073645592,0.005551997106522322,negative,negative,negative
18454,UgwUCS76otOE8wGguSp4AaABAg,@sajinmubarak8017,The best season of the series so far...,0,2025-12-15T14:00:18Z,0.0,0.625,0.375,0.6369,0.0014511308399960399,0.016918720677495003,0.9816301465034485,positive,positive,positive
18455,Ugxj1XK7_pX21upKWSx4AaABAg,@singleman9528,🔥🔥🔥🔥🔥🔥,0,2025-12-15T14:00:17Z,0.0,1.0,0.0,0.0,0.032951079308986664,0.21212828159332275,0.7549206018447876,neutral,positive,negative
18456,Ugx8iJckR0IcdqXgEoN4AaABAg,@Ryu_Edits78,20 MINS AGO IS TOE TICKLING,0,2025-12-15T14:00:17Z,0.0,1.0,0.0,0.0,0.09248767793178558,0.8133003115653992,0.09421199560165405,neutral,neutral,negative
18457,Ugwaoc1-kg3ObU-ak-Z4AaABAg,@SavannahDaoust-l8h,OH MY GODDD,0,2025-12-15T14:00:16Z,0.0,1.0,0.0,0.0,0.35318371653556824,0.3834894299507141,0.26332685351371765,neutral,neutral,negative
18458,UgyZdEXKIwvf3x5B5hh4AaABAg,@jacoblawson9934,I am NOT ready,0,2025-12-15T14:00:16Z,0.513,0.487,0.0,-0.2755,0.9049453139305115,0.08353091031312943,0.011523772962391376,negative,negative,negative
18459,UgygEkCvVHyRH1cyT-V4AaABAg,@ardraelzbth,"You die, i die 😢….. pleaseeeee",1,2025-12-15T14:00:17Z,0.722,0.278,0.0,-0.8316,0.8886366486549377,0.10173413157463074,0.009629294276237488,negative,negative,negative
18460,UgzN9Ljhr7ZulZizzWF4AaABAg,@matisek21,EPIC!!!!,0,2025-12-15T14:00:15Z,0.0,1.0,0.0,0.0,0.07149478048086166,0.29466742277145386,0.6338377594947815,neutral,positive,positive
18461,Ugx3y5O2uweI98N7etR4AaABAg,@mohitmj1396,""" You die, I Die "" 

Noooooooo",1,2025-12-15T14:00:14Z,0.796,0.204,0.0,-0.8316,0.7328889966011047,0.24318426847457886,0.023926740512251854,negative,negative,negative
18462,UgzEXySU38xeGdBqlmJ4AaABAg,@علیجهانشاهی-ص4د,"No no no no no
Wait wait wait wait 😭",0,2025-12-15T14:00:12Z,0.733,0.267,0.0,-0.8402,0.6450707316398621,0.32233208417892456,0.03259725123643875,negative,negative,negative
18463,UgwMWbgoTUCFbhvzzWZ4AaABAg,@tony78699,0:24 *peacemaker* dimensional portal ?????!!!! 👀,13,2025-12-15T14:00:08Z,0.0,1.0,0.0,0.0,0.18671134114265442,0.6978615522384644,0.11542708426713943,neutral,neutral,negative
18464,UgwF_1cZ9SB14bMSUZ14AaABAg,@BeyondTheWorldBTW,Something Gonna happen with Dustin and Steve for sure 😭,1,2025-12-15T14:00:07Z,0.0,0.777,0.223,0.3182,0.04636620730161667,0.7585092782974243,0.19512459635734558,positive,neutral,positive
18465,UgzRA3ol3w2wW3FY9FF4AaABAg,@Intruder29,I can't believe the mind flayer to return one last showdown,0,2025-12-15T14:00:05Z,0.0,1.0,0.0,0.0,0.652643620967865,0.3089658319950104,0.03839053586125374,neutral,negative,negative
18466,Ugzd0ptRhkjzAZF6iI94AaABAg,@melioreal,Nancy fighting soldiers is the chef's kiss.,0,2025-12-15T14:00:06Z,0.243,0.485,0.272,0.0772,0.22894175350666046,0.6707906723022461,0.10026750713586807,positive,neutral,positive
18467,UgxUzVyBOoB3wozkZuR4AaABAg,@sergiol8801,There isn't enough water in my body to sustain both steve and dustin dying.,0,2025-12-15T14:00:03Z,0.0,1.0,0.0,0.0,0.8137641549110413,0.17344774305820465,0.012788066640496254,neutral,negative,negative
18468,UgwjCtatPITCY_Fpvn14AaABAg,@Its_DanaaaR,AGHHHHH,0,2025-12-15T14:00:01Z,0.0,1.0,0.0,0.0,0.28804662823677063,0.5458534955978394,0.16609987616539001,neutral,neutral,negative
18469,UgzZjTx4ZzYPMWcaW0h4AaABAg,@narinhaaaaaaa,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,0,2025-12-15T13:59:59Z,0.0,1.0,0.0,0.0,0.449246346950531,0.4627428650856018,0.08801078796386719,neutral,neutral,negative
18470,Ugy4FHJgiCmNPHWba6d4AaABAg,@shalininarayan1910,So many emotions while watching the trailer itself 😭. Can't wait anymore,8,2025-12-15T13:59:58Z,0.0,1.0,0.0,0.0,0.004898765590041876,0.03126189857721329,0.9638393521308899,neutral,positive,negative
18471,UgzmPYqS8stnMAszyFd4AaABAg,@finncubed,oh vecna is sooo getting Mike,0,2025-12-15T13:59:57Z,0.0,1.0,0.0,0.0,0.19140149652957916,0.585665225982666,0.2229333072900772,neutral,neutral,negative
18472,UgyIQFCeIuk-HY-ryvF4AaABAg,@skywfx,1:34 shock jock,0,2025-12-15T13:59:56Z,0.565,0.435,0.0,-0.3818,0.14961588382720947,0.7714553475379944,0.07892875373363495,negative,neutral,negative
18473,UgyK_q80I0o6V7Gswf54AaABAg,@melioreal,"1:36 Steve and Dustin😭😭😭""you die I die""..tell me that's not gonna happen😮‍💨😔",0,2025-12-15T13:59:56Z,0.281,0.719,0.0,-0.5994,0.8496989011764526,0.13686713576316833,0.013433966785669327,negative,negative,negative
18474,Ugy0OU0tKjcWldFz5Mx4AaABAg,@mieshouselittle,"You die , I die naahhhhhh😭😭😭",0,2025-12-15T13:59:55Z,0.796,0.204,0.0,-0.8316,0.8634312152862549,0.12251288443803787,0.014055924490094185,negative,negative,negative
18475,Ugx9FRz7TwAszMS070t4AaABAg,@godavarthyprudhvi3146,"if you die and he die, Netflix will also die.",0,2025-12-15T13:59:54Z,0.626,0.374,0.0,-0.9136,0.8455134034156799,0.1482008397579193,0.00628576660528779,negative,negative,negative
18476,Ugzifm0mc7-U_GARFsN4AaABAg,@vaibhav13techm,The blob is exactly similar to the one that was shown in Dark. 😮,0,2025-12-15T13:59:54Z,0.0,1.0,0.0,0.0,0.32638680934906006,0.5720682144165039,0.10154498368501663,neutral,neutral,negative
18477,UgzNm4aqUo8Zq--1V894AaABAg,@Chandra-w5v7f,Steve ❤,1,2025-12-15T13:59:53Z,0.0,1.0,0.0,0.0,0.006275798659771681,0.18860691785812378,0.8051173090934753,neutral,positive,positive
18478,UgyKVfaxDo8Z00HOuV94AaABAg,@PHPE_ykn3r,HOLY SHIT,0,2025-12-15T13:59:52Z,0.783,0.217,0.0,-0.5574,0.797786295413971,0.15537525713443756,0.04683845490217209,negative,negative,negative
18479,Ugy1DGN2QjcVioMRa2l4AaABAg,@ReverbLab1,"Under 20min gng
👇🏻🥶",0,2025-12-15T13:59:50Z,0.0,1.0,0.0,0.0,0.01014040783047676,0.7488086223602295,0.24105092883110046,neutral,neutral,negative
18480,Ugwsd0DzYvcl547y1SN4AaABAg,@raileenwki,steve and dustin better survive,2,2025-12-15T13:59:49Z,0.0,0.58,0.42,0.4404,0.08727385848760605,0.6918626427650452,0.22086350619792938,positive,neutral,positive
18481,UgyE-LcAAyrR93eSqp54AaABAg,@thewilliambyers,BYLER IS SO ENDGAME HI BYLER NATION!!!!,1,2025-12-15T13:59:45Z,0.0,1.0,0.0,0.0,0.08015460520982742,0.3047310411930084,0.6151143312454224,neutral,positive,positive
18482,UgyzHa2CyWsVAaQLDft4AaABAg,@Luucas6974,daamn bro i cant wait to watch volume 2,0,2025-12-15T13:59:44Z,0.0,1.0,0.0,0.0,0.002613743767142296,0.017762569710612297,0.9796237349510193,neutral,positive,positive
18483,UgzgTN88rpKFT065prt4AaABAg,@drama_lover98,1:36  1:39 not ready for this 😢,0,2025-12-15T13:59:44Z,0.297,0.703,0.0,-0.2755,0.9088691473007202,0.08020556718111038,0.010925301350653172,negative,negative,negative
18484,Ugyl2X3rzj8do3_8XsR4AaABAg,@griswoldclark6835,Gun toting Nancy is back,0,2025-12-15T13:59:43Z,0.375,0.625,0.0,-0.34,0.4599625766277313,0.5106157064437866,0.029421687126159668,negative,neutral,negative
18485,UgzWNgSSFwxp-nrco_R4AaABAg,@mieshouselittle,Naah it's gonna be a legendary episode,0,2025-12-15T13:59:41Z,0.0,1.0,0.0,0.0,0.002969024470075965,0.09464804828166962,0.9023829698562622,neutral,positive,positive
18486,Ugy4aaWFoFubgNElMm94AaABAg,@Dontsneakpeak,"The legends  who watched the video less than 24 hours after it was released, assemble  here 
TRUE STRANGER THINGS FAN 👏👏",1,2025-12-15T13:59:39Z,0.0,0.743,0.257,0.7626,0.03823109343647957,0.6372801661491394,0.3244887590408325,positive,neutral,positive
18487,UgygtFNxrwuvzzi7xTR4AaABAg,@danielapassos6723,Under an hour gang👇🏻,0,2025-12-15T13:59:39Z,0.0,1.0,0.0,0.0,0.013579538092017174,0.5706949830055237,0.4157254099845886,neutral,neutral,negative
18488,Ugx0IJvr_PnhXMd5vnV4AaABAg,@AnđelaTanasic,YOU DIE I DIE OH MY GOD NO.,0,2025-12-15T13:59:37Z,0.662,0.199,0.139,-0.836,0.9610356092453003,0.0325600728392601,0.0064042494632303715,negative,negative,negative
18489,UgxwZW_MyrXjiNteJWp4AaABAg,@Whoisinterupt,"Mayb duffer brothers are fooling us, no one dies biggest plot twist (pls lord)😂😭🙏🏻",1,2025-12-15T13:59:37Z,0.29,0.71,0.0,-0.5994,0.3692546486854553,0.45674827694892883,0.17399705946445465,negative,neutral,negative
18490,UgykU03xAM1wcdtLK_N4AaABAg,@LiftYourGame,Nancy firing the AR with no recoil and the worst stock sound effects is absolute PEAK Stranger Things. Netflix really flexing their deep pockets.,0,2025-12-15T13:59:37Z,0.293,0.707,0.0,-0.8271,0.5825731158256531,0.29711267352104187,0.12031418830156326,negative,negative,negative
18491,UgxVKCTYJyZGb4hF7Qh4AaABAg,@Assassin.j,THIS IS CRAZY,0,2025-12-15T13:59:35Z,0.545,0.455,0.0,-0.34,0.8706974387168884,0.09823541343212128,0.03106718696653843,negative,negative,negative
18492,UgwtIVygduGvzMuplxV4AaABAg,@waaitwhaat,"Dear goosebumps, calm down!! 🫠",0,2025-12-15T13:59:34Z,0.0,0.267,0.733,0.6688,0.06772007048130035,0.3926389813423157,0.5396409630775452,positive,positive,negative
18493,UgxOXvOPqKUBuedqr1Z4AaABAg,@nullenbuffeh3201,So it is dustin or steve will die or they both die,0,2025-12-15T13:59:34Z,0.438,0.562,0.0,-0.8316,0.35789310932159424,0.6265009641647339,0.015605880878865719,negative,neutral,negative
18494,Ugw_i18XTqzh7lgyX-l4AaABAg,@Jonathan_Collins,Eddie Munson returns episode 6! You heard it here first.,15,2025-12-15T13:59:33Z,0.0,1.0,0.0,0.0,0.00462450971826911,0.4820144474506378,0.5133610367774963,neutral,positive,positive
18495,UgzwzeELwZZf89RHp6V4AaABAg,@Invisiblebutterrr,The way you can barely tell what is going to happen but you are still hyped. Peak trailer,784,2025-12-15T13:59:33Z,0.0,1.0,0.0,0.0,0.16755858063697815,0.4564220905303955,0.37601935863494873,neutral,neutral,negative
18496,UgwckXdplnrT3egsSDh4AaABAg,@BloxyNick18,"I am so excited about so much, that Vickie learns the truth about the upside down, Dustin and Steve with their legendary line, Wills new ""Powers"", Max and Holly escaping from Camatoz, Kali's comeback and so much more! Also Steve's new look with the hair and the same jacket from season 4 is badass. But where are Erica, Joyce and Jonathan. Jonathan is only in two scenes and Erica and Joyce in no one. Also what happend with Murray after the attack on the truck and Robin in the hospital behind the soldiers? I am really hyped!",0,2025-12-15T13:59:32Z,0.087,0.868,0.045,-0.7381,0.0017468772130087018,0.020214295014739037,0.9780388474464417,negative,positive,positive
18497,Ugwa4ejhyXmmRLUytCV4AaABAg,@SolangelButkovic,Holy shit😮,0,2025-12-15T13:59:29Z,0.0,1.0,0.0,0.0,0.643507719039917,0.2664031684398651,0.09008918702602386,neutral,negative,positive
18498,UgwUl3NkpC-TXPPHrpl4AaABAg,@melioreal,upside down inside out,0,2025-12-15T13:59:28Z,0.0,1.0,0.0,0.0,0.46014371514320374,0.5088523626327515,0.031003892421722412,neutral,neutral,negative
18499,UgxVTfj144xc64hQT3l4AaABAg,@gw3nni,"""You die, I die."" ""You die, I die.""

THEY ARE GONNA DIE FOR SURE :(",0,2025-12-15T13:59:27Z,0.582,0.303,0.115,-0.9231,0.9364369511604309,0.05650252103805542,0.007060478441417217,negative,negative,positive
18500,UgztvHXUpFjWhnpsZ2t4AaABAg,@ajedits6694,Holy f.... Whatshit..,0,2025-12-15T13:59:26Z,0.0,1.0,0.0,0.0,0.7555130124092102,0.21683330833911896,0.0276537723839283,neutral,negative,negative
18501,UgzNtm-sdFxfyG3ftTp4AaABAg,@HIERO420,WE HERE BABY CANT WAIT ! 😮‍💨,0,2025-12-15T13:59:25Z,0.0,1.0,0.0,0.0,0.00383064616471529,0.04440348595380783,0.9517658352851868,neutral,positive,negative
18502,UgwH4DGwXWLLL_SdwLh4AaABAg,@TuMadrino,Release the episodes today you cowards 😢,0,2025-12-15T13:59:25Z,0.0,1.0,0.0,0.0,0.8874306082725525,0.10031038522720337,0.012259031645953655,neutral,negative,negative
18503,UgzqOtYtsb9NwA9tXL54AaABAg,@Memesofworld9842,"""You die, I die"" 😢😢
No please",1,2025-12-15T13:59:24Z,0.699,0.14,0.161,-0.8271,0.898396909236908,0.09314898401498795,0.008453992195427418,negative,negative,negative
18504,UgzIFe7GU5gpwIuplYF4AaABAg,@Fadedfootprints13,🔥🔥😢,0,2025-12-15T13:59:23Z,0.0,1.0,0.0,0.0,0.06614524126052856,0.3456043303012848,0.588250458240509,neutral,positive,negative
